match_id,fecha,fase,oponente,periodo,minuto,segundo,equipo,jugador_id,jugador_nombre,receptor_id,receptor_nombre,resultado,longitud_pase,inicio_x,inicio_y,fin_x,fin_y
3857269,2022-11-28,Group Stage,Switzerland,1,0,17,Brazil,4372,Marcos Aoás Corrêa,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,20.80625,45.8,55.0,54.5,36.1
3857269,2022-11-28,Group Stage,Switzerland,1,0,32,Brazil,5539,Carlos Henrique Casimiro,22600.0,Lucas Tolentino Coelho de Lima,Complete,8.646965,70.3,28.0,69.4,19.4
3857269,2022-11-28,Group Stage,Switzerland,1,0,34,Brazil,22600,Lucas Tolentino Coelho de Lima,6945.0,Alex Sandro Lobo Silva,Complete,16.572266,69.4,19.4,74.4,3.6
3857269,2022-11-28,Group Stage,Switzerland,1,0,35,Brazil,6945,Alex Sandro Lobo Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,7.1021123,74.4,3.6,68.4,7.4
3857269,2022-11-28,Group Stage,Switzerland,1,0,37,Brazil,22600,Lucas Tolentino Coelho de Lima,3295.0,Thiago Emiliano da Silva,Complete,25.051147,69.8,12.2,44.8,13.8
3857269,2022-11-28,Group Stage,Switzerland,1,0,40,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,28.9,45.3,14.1,45.3,43.0
3857269,2022-11-28,Group Stage,Switzerland,1,0,44,Brazil,4372,Marcos Aoás Corrêa,13620.0,Éder Gabriel Militão,Complete,21.843306,52.0,56.5,39.2,74.2
3857269,2022-11-28,Group Stage,Switzerland,1,0,47,Brazil,13620,Éder Gabriel Militão,5547.0,Alisson Ramsés Becker,Complete,30.31996,33.3,72.2,10.6,52.1
3857269,2022-11-28,Group Stage,Switzerland,1,0,51,Brazil,5547,Alisson Ramsés Becker,3295.0,Thiago Emiliano da Silva,Complete,22.769497,10.6,48.8,20.3,28.2
3857269,2022-11-28,Group Stage,Switzerland,1,0,57,Brazil,3295,Thiago Emiliano da Silva,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,64.00945,27.2,27.5,86.7,3.9
3857269,2022-11-28,Group Stage,Switzerland,1,1,8,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,8.221922,85.3,0.1,84.7,8.3
3857269,2022-11-28,Group Stage,Switzerland,1,1,16,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,24.983995,54.5,22.9,46.9,46.7
3857269,2022-11-28,Group Stage,Switzerland,1,1,19,Brazil,4372,Marcos Aoás Corrêa,13620.0,Éder Gabriel Militão,Complete,14.141075,46.7,47.2,44.1,61.1
3857269,2022-11-28,Group Stage,Switzerland,1,1,21,Brazil,13620,Éder Gabriel Militão,9904.0,Frederico Rodrigues Santos,Out,43.372112,41.4,77.5,84.7,80.0
3857269,2022-11-28,Group Stage,Switzerland,1,2,2,Brazil,6945,Alex Sandro Lobo Silva,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,23.307724,62.6,27.0,76.1,8.0
3857269,2022-11-28,Group Stage,Switzerland,1,2,55,Brazil,10595,Raphael Dias Belloli,3280.0,Richarlison de Andrade,Complete,22.810743,109.9,7.3,109.2,30.1
3857269,2022-11-28,Group Stage,Switzerland,1,2,56,Brazil,3280,Richarlison de Andrade,,,Out,49.43359,108.5,30.8,113.3,80.0
3857269,2022-11-28,Group Stage,Switzerland,1,3,23,Brazil,13620,Éder Gabriel Militão,,,Out,38.40677,82.2,64.5,120.0,71.3
3857269,2022-11-28,Group Stage,Switzerland,1,3,45,Brazil,13620,Éder Gabriel Militão,,,Incomplete,21.49814,65.2,64.6,83.3,53.0
3857269,2022-11-28,Group Stage,Switzerland,1,3,49,Brazil,22600,Lucas Tolentino Coelho de Lima,10595.0,Raphael Dias Belloli,Incomplete,15.3482895,84.9,42.1,95.5,53.2
3857269,2022-11-28,Group Stage,Switzerland,1,3,53,Brazil,4372,Marcos Aoás Corrêa,5539.0,Carlos Henrique Casimiro,Unknown,5.748913,62.7,53.0,67.1,49.3
3857269,2022-11-28,Group Stage,Switzerland,1,4,42,Brazil,4372,Marcos Aoás Corrêa,5547.0,Alisson Ramsés Becker,Complete,20.771374,6.9,68.9,2.5,48.6
3857269,2022-11-28,Group Stage,Switzerland,1,4,44,Brazil,5547,Alisson Ramsés Becker,13620.0,Éder Gabriel Militão,Incomplete,12.640016,6.5,47.2,12.9,58.1
3857269,2022-11-28,Group Stage,Switzerland,1,4,46,Brazil,5539,Carlos Henrique Casimiro,10595.0,Raphael Dias Belloli,Complete,25.274492,10.8,52.5,27.0,71.9
3857269,2022-11-28,Group Stage,Switzerland,1,4,49,Brazil,10595,Raphael Dias Belloli,9904.0,Frederico Rodrigues Santos,Complete,8.605231,25.8,71.7,26.1,63.1
3857269,2022-11-28,Group Stage,Switzerland,1,4,50,Brazil,9904,Frederico Rodrigues Santos,13620.0,Éder Gabriel Militão,Out,19.89623,26.1,63.1,15.6,80.0
3857269,2022-11-28,Group Stage,Switzerland,1,5,57,Brazil,5547,Alisson Ramsés Becker,6945.0,Alex Sandro Lobo Silva,Complete,33.365402,6.0,44.0,17.0,12.5
3857269,2022-11-28,Group Stage,Switzerland,1,6,3,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,18.927494,23.7,11.8,11.3,26.1
3857269,2022-11-28,Group Stage,Switzerland,1,6,6,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,28.063143,15.9,25.2,22.4,52.5
3857269,2022-11-28,Group Stage,Switzerland,1,6,9,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,31.930706,23.3,53.6,24.7,21.7
3857269,2022-11-28,Group Stage,Switzerland,1,6,13,Brazil,3295,Thiago Emiliano da Silva,6945.0,Alex Sandro Lobo Silva,Complete,17.681911,29.6,17.8,38.8,2.7
3857269,2022-11-28,Group Stage,Switzerland,1,6,15,Brazil,6945,Alex Sandro Lobo Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,9.64002,39.7,5.0,47.4,10.8
3857269,2022-11-28,Group Stage,Switzerland,1,6,16,Brazil,22600,Lucas Tolentino Coelho de Lima,3295.0,Thiago Emiliano da Silva,Complete,16.058954,47.4,10.8,31.9,15.0
3857269,2022-11-28,Group Stage,Switzerland,1,6,20,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,16.012495,34.2,19.1,31.6,34.9
3857269,2022-11-28,Group Stage,Switzerland,1,6,23,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,16.67693,33.3,38.2,39.7,22.8
3857269,2022-11-28,Group Stage,Switzerland,1,6,26,Brazil,3295,Thiago Emiliano da Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,14.946571,46.2,18.4,60.8,15.2
3857269,2022-11-28,Group Stage,Switzerland,1,6,28,Brazil,22600,Lucas Tolentino Coelho de Lima,5539.0,Carlos Henrique Casimiro,Complete,8.883693,62.6,15.7,55.0,20.3
3857269,2022-11-28,Group Stage,Switzerland,1,6,28,Brazil,5539,Carlos Henrique Casimiro,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,27.048475,55.0,20.3,75.1,2.2
3857269,2022-11-28,Group Stage,Switzerland,1,6,32,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,6945.0,Alex Sandro Lobo Silva,Complete,11.907981,75.1,2.2,63.3,0.6
3857269,2022-11-28,Group Stage,Switzerland,1,6,33,Brazil,6945,Alex Sandro Lobo Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,7.0,65.2,2.7,69.4,8.3
3857269,2022-11-28,Group Stage,Switzerland,1,6,35,Brazil,22600,Lucas Tolentino Coelho de Lima,6945.0,Alex Sandro Lobo Silva,Incomplete,5.879626,69.4,8.3,73.3,3.9
3857269,2022-11-28,Group Stage,Switzerland,1,6,46,Brazil,6945,Alex Sandro Lobo Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,5.8549123,72.2,0.1,71.4,5.9
3857269,2022-11-28,Group Stage,Switzerland,1,6,48,Brazil,22600,Lucas Tolentino Coelho de Lima,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,4.3,69.8,4.4,69.8,0.1
3857269,2022-11-28,Group Stage,Switzerland,1,6,50,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,6945.0,Alex Sandro Lobo Silva,Complete,1.8681542,68.4,4.1,66.6,4.6
3857269,2022-11-28,Group Stage,Switzerland,1,6,52,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,14.008925,56.9,5.0,42.9,5.5
3857269,2022-11-28,Group Stage,Switzerland,1,6,55,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,24.140629,45.5,13.1,44.1,37.2
3857269,2022-11-28,Group Stage,Switzerland,1,6,59,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,19.57243,45.0,40.2,48.8,21.0
3857269,2022-11-28,Group Stage,Switzerland,1,7,3,Brazil,3295,Thiago Emiliano da Silva,13620.0,Éder Gabriel Militão,Complete,40.58485,51.3,21.0,56.1,61.3
3857269,2022-11-28,Group Stage,Switzerland,1,7,7,Brazil,13620,Éder Gabriel Militão,3280.0,Richarlison de Andrade,Incomplete,27.63277,63.6,62.2,86.2,46.3
3857269,2022-11-28,Group Stage,Switzerland,1,7,25,Brazil,5539,Carlos Henrique Casimiro,18395.0,Vinícius José Paixão de Oliveira Júnior,Out,13.170042,68.9,5.3,81.0,0.1
3857269,2022-11-28,Group Stage,Switzerland,1,8,8,Brazil,9904,Frederico Rodrigues Santos,10595.0,Raphael Dias Belloli,Complete,17.967192,24.7,55.5,18.6,72.4
3857269,2022-11-28,Group Stage,Switzerland,1,8,9,Brazil,10595,Raphael Dias Belloli,3280.0,Richarlison de Andrade,Incomplete,23.547611,19.1,72.4,38.6,59.2
3857269,2022-11-28,Group Stage,Switzerland,1,9,19,Brazil,5539,Carlos Henrique Casimiro,6945.0,Alex Sandro Lobo Silva,Complete,5.2801514,75.6,7.8,72.4,3.6
3857269,2022-11-28,Group Stage,Switzerland,1,9,20,Brazil,6945,Alex Sandro Lobo Silva,4372.0,Marcos Aoás Corrêa,Complete,25.356853,69.4,2.5,45.0,9.4
3857269,2022-11-28,Group Stage,Switzerland,1,9,24,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,23.829603,42.5,17.1,39.2,40.7
3857269,2022-11-28,Group Stage,Switzerland,1,9,28,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,22.10362,42.5,46.3,42.9,24.2
3857269,2022-11-28,Group Stage,Switzerland,1,9,32,Brazil,4372,Marcos Aoás Corrêa,22600.0,Lucas Tolentino Coelho de Lima,Complete,17.72597,47.8,19.4,63.3,10.8
3857269,2022-11-28,Group Stage,Switzerland,1,9,39,Brazil,6945,Alex Sandro Lobo Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,7.4094534,57.8,0.1,53.9,6.4
3857269,2022-11-28,Group Stage,Switzerland,1,9,40,Brazil,22600,Lucas Tolentino Coelho de Lima,6945.0,Alex Sandro Lobo Silva,Complete,6.0166435,53.9,6.9,56.1,1.3
3857269,2022-11-28,Group Stage,Switzerland,1,9,41,Brazil,6945,Alex Sandro Lobo Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,5.322593,56.1,1.3,51.3,3.6
3857269,2022-11-28,Group Stage,Switzerland,1,9,43,Brazil,22600,Lucas Tolentino Coelho de Lima,4372.0,Marcos Aoás Corrêa,Complete,15.462535,50.6,4.4,41.1,16.6
3857269,2022-11-28,Group Stage,Switzerland,1,9,47,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,21.273458,47.8,25.0,44.4,46.0
3857269,2022-11-28,Group Stage,Switzerland,1,9,50,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,22.2,45.3,49.2,45.3,27.0
3857269,2022-11-28,Group Stage,Switzerland,1,9,54,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,15.84929,45.3,27.0,42.5,42.6
3857269,2022-11-28,Group Stage,Switzerland,1,9,56,Brazil,3295,Thiago Emiliano da Silva,13620.0,Éder Gabriel Militão,Complete,19.437078,41.4,48.6,40.2,68.0
3857269,2022-11-28,Group Stage,Switzerland,1,9,58,Brazil,13620,Éder Gabriel Militão,10595.0,Raphael Dias Belloli,Complete,15.867577,41.6,73.8,57.3,76.1
3857269,2022-11-28,Group Stage,Switzerland,1,10,0,Brazil,10595,Raphael Dias Belloli,13620.0,Éder Gabriel Militão,Complete,11.521285,57.3,76.1,56.6,64.6
3857269,2022-11-28,Group Stage,Switzerland,1,10,2,Brazil,13620,Éder Gabriel Militão,9904.0,Frederico Rodrigues Santos,Complete,14.375326,62.2,65.5,76.3,68.3
3857269,2022-11-28,Group Stage,Switzerland,1,10,5,Brazil,9904,Frederico Rodrigues Santos,10595.0,Raphael Dias Belloli,Incomplete,17.351946,78.6,69.9,70.8,54.4
3857269,2022-11-28,Group Stage,Switzerland,1,10,38,Brazil,9904,Frederico Rodrigues Santos,3280.0,Richarlison de Andrade,Unknown,21.70023,29.5,51.3,49.2,60.4
3857269,2022-11-28,Group Stage,Switzerland,1,10,58,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,30.8,49.2,56.0,49.2,25.2
3857269,2022-11-28,Group Stage,Switzerland,1,11,6,Brazil,3295,Thiago Emiliano da Silva,9904.0,Frederico Rodrigues Santos,Incomplete,40.20771,49.2,25.2,86.3,40.7
3857269,2022-11-28,Group Stage,Switzerland,1,11,45,Brazil,13620,Éder Gabriel Militão,10595.0,Raphael Dias Belloli,Complete,7.856844,68.0,72.4,62.2,67.1
3857269,2022-11-28,Group Stage,Switzerland,1,11,46,Brazil,10595,Raphael Dias Belloli,9904.0,Frederico Rodrigues Santos,Complete,13.069813,62.2,67.1,73.3,60.2
3857269,2022-11-28,Group Stage,Switzerland,1,11,47,Brazil,9904,Frederico Rodrigues Santos,22600.0,Lucas Tolentino Coelho de Lima,Complete,15.575622,69.4,60.2,75.8,46.0
3857269,2022-11-28,Group Stage,Switzerland,1,11,49,Brazil,22600,Lucas Tolentino Coelho de Lima,3280.0,Richarlison de Andrade,Complete,36.180935,75.8,46.0,110.3,56.9
3857269,2022-11-28,Group Stage,Switzerland,1,11,52,Brazil,3280,Richarlison de Andrade,18395.0,Vinícius José Paixão de Oliveira Júnior,Incomplete,10.376898,114.5,57.8,109.7,48.6
3857269,2022-11-28,Group Stage,Switzerland,1,12,15,Brazil,13620,Éder Gabriel Militão,10595.0,Raphael Dias Belloli,Complete,9.108238,110.8,80.0,109.4,71.0
3857269,2022-11-28,Group Stage,Switzerland,1,12,16,Brazil,10595,Raphael Dias Belloli,13620.0,Éder Gabriel Militão,Complete,6.5802736,108.0,68.9,109.9,75.2
3857269,2022-11-28,Group Stage,Switzerland,1,12,17,Brazil,13620,Éder Gabriel Militão,22600.0,Lucas Tolentino Coelho de Lima,Complete,11.1830225,109.7,74.9,98.8,72.4
3857269,2022-11-28,Group Stage,Switzerland,1,12,19,Brazil,22600,Lucas Tolentino Coelho de Lima,3295.0,Thiago Emiliano da Silva,Complete,39.828255,92.8,70.8,63.8,43.5
3857269,2022-11-28,Group Stage,Switzerland,1,12,22,Brazil,3295,Thiago Emiliano da Silva,6945.0,Alex Sandro Lobo Silva,Complete,11.154371,64.1,42.1,65.2,31.0
3857269,2022-11-28,Group Stage,Switzerland,1,12,26,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,12.101653,65.0,30.0,56.1,38.2
3857269,2022-11-28,Group Stage,Switzerland,1,12,28,Brazil,3295,Thiago Emiliano da Silva,13620.0,Éder Gabriel Militão,Complete,35.911278,56.1,38.2,72.2,70.3
3857269,2022-11-28,Group Stage,Switzerland,1,12,33,Brazil,13620,Éder Gabriel Militão,5539.0,Carlos Henrique Casimiro,Complete,23.482973,72.2,70.5,82.3,49.3
3857269,2022-11-28,Group Stage,Switzerland,1,12,34,Brazil,5539,Carlos Henrique Casimiro,9904.0,Frederico Rodrigues Santos,Complete,14.624979,82.3,49.3,95.3,56.0
3857269,2022-11-28,Group Stage,Switzerland,1,12,35,Brazil,9904,Frederico Rodrigues Santos,3280.0,Richarlison de Andrade,Complete,11.230762,95.3,56.0,105.5,51.3
3857269,2022-11-28,Group Stage,Switzerland,1,15,25,Brazil,6945,Alex Sandro Lobo Silva,3280.0,Richarlison de Andrade,Incomplete,58.26371,25.6,0.1,83.5,6.6
3857269,2022-11-28,Group Stage,Switzerland,1,15,44,Brazil,22600,Lucas Tolentino Coelho de Lima,6945.0,Alex Sandro Lobo Silva,Complete,18.312017,97.8,0.1,80.0,4.4
3857269,2022-11-28,Group Stage,Switzerland,1,15,48,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,19.706345,71.0,8.8,51.3,8.3
3857269,2022-11-28,Group Stage,Switzerland,1,15,50,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,29.521856,51.3,8.3,43.6,36.8
3857269,2022-11-28,Group Stage,Switzerland,1,15,53,Brazil,4372,Marcos Aoás Corrêa,13620.0,Éder Gabriel Militão,Complete,16.964079,53.9,39.5,49.2,55.8
3857269,2022-11-28,Group Stage,Switzerland,1,15,57,Brazil,13620,Éder Gabriel Militão,4372.0,Marcos Aoás Corrêa,Complete,19.113346,54.5,59.7,50.1,41.1
3857269,2022-11-28,Group Stage,Switzerland,1,16,1,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,22.272854,48.3,40.7,50.1,18.5
3857269,2022-11-28,Group Stage,Switzerland,1,16,4,Brazil,3295,Thiago Emiliano da Silva,6945.0,Alex Sandro Lobo Silva,Complete,21.213203,50.2,16.6,65.2,1.6
3857269,2022-11-28,Group Stage,Switzerland,1,16,8,Brazil,6945,Alex Sandro Lobo Silva,4372.0,Marcos Aoás Corrêa,Complete,27.414778,69.4,13.1,57.3,37.7
3857269,2022-11-28,Group Stage,Switzerland,1,16,14,Brazil,4372,Marcos Aoás Corrêa,13620.0,Éder Gabriel Militão,Complete,20.800962,57.3,37.7,57.5,58.5
3857269,2022-11-28,Group Stage,Switzerland,1,16,18,Brazil,13620,Éder Gabriel Militão,4372.0,Marcos Aoás Corrêa,Complete,22.165289,56.9,59.2,45.0,40.5
3857269,2022-11-28,Group Stage,Switzerland,1,16,21,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,19.891706,47.3,37.7,52.5,18.5
3857269,2022-11-28,Group Stage,Switzerland,1,16,27,Brazil,3295,Thiago Emiliano da Silva,6945.0,Alex Sandro Lobo Silva,Complete,13.994642,60.3,16.6,63.6,3.0
3857269,2022-11-28,Group Stage,Switzerland,1,16,30,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,12.485191,59.2,3.6,52.0,13.8
3857269,2022-11-28,Group Stage,Switzerland,1,16,33,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,22.314121,49.7,21.7,44.1,43.3
3857269,2022-11-28,Group Stage,Switzerland,1,16,39,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,23.19763,53.1,41.1,61.3,19.4
3857269,2022-11-28,Group Stage,Switzerland,1,16,41,Brazil,3295,Thiago Emiliano da Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,11.6297035,61.9,18.9,73.3,16.6
3857269,2022-11-28,Group Stage,Switzerland,1,16,43,Brazil,22600,Lucas Tolentino Coelho de Lima,6945.0,Alex Sandro Lobo Silva,Complete,9.5,69.4,11.1,69.4,1.6
3857269,2022-11-28,Group Stage,Switzerland,1,16,57,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,16.710775,68.9,7.3,55.9,17.8
3857269,2022-11-28,Group Stage,Switzerland,1,17,0,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,23.518717,55.9,17.8,52.7,41.1
3857269,2022-11-28,Group Stage,Switzerland,1,17,5,Brazil,4372,Marcos Aoás Corrêa,10595.0,Raphael Dias Belloli,Complete,19.420094,50.2,52.1,61.9,67.6
3857269,2022-11-28,Group Stage,Switzerland,1,17,7,Brazil,10595,Raphael Dias Belloli,13620.0,Éder Gabriel Militão,Incomplete,19.019201,61.9,67.6,78.2,57.8
3857269,2022-11-28,Group Stage,Switzerland,1,17,36,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,17.065168,17.0,5.3,30.9,15.2
3857269,2022-11-28,Group Stage,Switzerland,1,17,37,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,25.840279,28.9,15.7,13.3,36.3
3857269,2022-11-28,Group Stage,Switzerland,1,17,45,Brazil,4372,Marcos Aoás Corrêa,9904.0,Frederico Rodrigues Santos,Complete,12.131364,36.2,40.7,42.1,51.3
3857269,2022-11-28,Group Stage,Switzerland,1,17,47,Brazil,9904,Frederico Rodrigues Santos,13620.0,Éder Gabriel Militão,Complete,14.538225,41.6,53.9,43.6,68.3
3857269,2022-11-28,Group Stage,Switzerland,1,17,51,Brazil,13620,Éder Gabriel Militão,3295.0,Thiago Emiliano da Silva,Complete,39.41269,40.2,61.8,39.2,22.4
3857269,2022-11-28,Group Stage,Switzerland,1,17,57,Brazil,3295,Thiago Emiliano da Silva,6945.0,Alex Sandro Lobo Silva,Complete,20.27856,50.6,25.2,54.5,5.3
3857269,2022-11-28,Group Stage,Switzerland,1,18,0,Brazil,6945,Alex Sandro Lobo Silva,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,14.933519,50.1,3.2,65.0,2.2
3857269,2022-11-28,Group Stage,Switzerland,1,18,16,Brazil,6945,Alex Sandro Lobo Silva,3295.0,Thiago Emiliano da Silva,Complete,4.9,67.8,5.0,67.8,9.9
3857269,2022-11-28,Group Stage,Switzerland,1,18,21,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,22.281158,46.7,21.9,44.8,44.1
3857269,2022-11-28,Group Stage,Switzerland,1,18,27,Brazil,4372,Marcos Aoás Corrêa,3295.0,Thiago Emiliano da Silva,Complete,17.5,45.5,44.1,45.5,26.6
3857269,2022-11-28,Group Stage,Switzerland,1,18,32,Brazil,3295,Thiago Emiliano da Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,27.522354,53.1,21.7,80.3,17.5
3857269,2022-11-28,Group Stage,Switzerland,1,18,33,Brazil,22600,Lucas Tolentino Coelho de Lima,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,18.258423,80.3,17.5,94.4,5.9
3857269,2022-11-28,Group Stage,Switzerland,1,18,38,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,9904.0,Frederico Rodrigues Santos,Incomplete,4.4,100.6,17.8,100.6,22.2
3857269,2022-11-28,Group Stage,Switzerland,1,18,44,Brazil,22600,Lucas Tolentino Coelho de Lima,3280.0,Richarlison de Andrade,Incomplete,27.224989,105.9,8.8,115.7,34.2
3857269,2022-11-28,Group Stage,Switzerland,1,18,55,Brazil,6945,Alex Sandro Lobo Silva,3280.0,Richarlison de Andrade,Complete,22.953213,106.9,0.1,110.3,22.8
3857269,2022-11-28,Group Stage,Switzerland,1,19,0,Brazil,3280,Richarlison de Andrade,6945.0,Alex Sandro Lobo Silva,Complete,9.688137,113.3,15.0,115.2,5.5
3857269,2022-11-28,Group Stage,Switzerland,1,19,1,Brazil,6945,Alex Sandro Lobo Silva,10595.0,Raphael Dias Belloli,Incomplete,40.010624,115.2,5.5,111.1,45.3
3857269,2022-11-28,Group Stage,Switzerland,1,20,11,Brazil,5547,Alisson Ramsés Becker,13620.0,Éder Gabriel Militão,Complete,20.793509,6.9,42.6,22.8,56.0
3857269,2022-11-28,Group Stage,Switzerland,1,20,15,Brazil,13620,Éder Gabriel Militão,10595.0,Raphael Dias Belloli,Incomplete,79.72114,30.4,60.2,108.9,46.3
3857269,2022-11-28,Group Stage,Switzerland,1,20,56,Brazil,6945,Alex Sandro Lobo Silva,22600.0,Lucas Tolentino Coelho de Lima,Complete,15.185519,33.0,19.4,47.8,22.8
3857269,2022-11-28,Group Stage,Switzerland,1,20,57,Brazil,22600,Lucas Tolentino Coelho de Lima,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,18.179659,47.8,22.8,57.3,7.3
3857269,2022-11-28,Group Stage,Switzerland,1,20,58,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,9904.0,Frederico Rodrigues Santos,Complete,32.05636,58.3,8.0,56.4,40.0
3857269,2022-11-28,Group Stage,Switzerland,1,21,1,Brazil,9904,Frederico Rodrigues Santos,22600.0,Lucas Tolentino Coelho de Lima,Complete,8.062258,54.1,40.5,59.9,34.9
3857269,2022-11-28,Group Stage,Switzerland,1,21,16,Brazil,13620,Éder Gabriel Militão,10595.0,Raphael Dias Belloli,Complete,12.8,60.3,72.9,73.1,72.9
3857269,2022-11-28,Group Stage,Switzerland,1,21,17,Brazil,10595,Raphael Dias Belloli,3295.0,Thiago Emiliano da Silva,Complete,31.96154,72.4,72.4,49.7,49.9
3857269,2022-11-28,Group Stage,Switzerland,1,21,21,Brazil,3295,Thiago Emiliano da Silva,4372.0,Marcos Aoás Corrêa,Complete,18.113531,49.7,49.9,58.0,33.8
3857269,2022-11-28,Group Stage,Switzerland,1,21,24,Brazil,4372,Marcos Aoás Corrêa,6945.0,Alex Sandro Lobo Silva,Complete,15.231874,69.4,22.4,71.4,7.3
3857269,2022-11-28,Group Stage,Switzerland,1,21,26,Brazil,6945,Alex Sandro Lobo Silva,18395.0,Vinícius José Paixão de Oliveira Júnior,Complete,14.384019,71.4,7.3,85.3,3.6
3857269,2022-11-28,Group Stage,Switzerland,1,21,29,Brazil,18395,Vinícius José Paixão de Oliveira Júnior,5539.0,Carlos Henrique Casimiro,Complete,11.305308,85.3,3.6,82.3,14.5
3857269,2022-11-28,Group Stage,Switzerland,1,21,32,Brazil,5539,Carlos Henrique Casimiro,22600.0,Lucas Tolentino Coelho de Lima,Incomplete,19.180199,79.1,27.2,97.9,31.0
3857269,2022-11-28,Group Stage,Switzerland,1,21,45,Brazil,4372,Marcos Aoás Corrêa,6945.0,Alex Sandro Lobo Silva,Complete,8.668333,74.7,9.9,81.4,4.4
3857269,2022-11-28,Group Stage,Switzerland,1,21,48,Brazil,6945,Alex Sandro Lobo Silva,4372.0,Marcos Aoás Corrêa,Complete,12.120231,76.6,5.3,64.7,3.0
3857269,2022-11-28,Group Stage,Switzerland,1,21,53,Brazil,4372,Marcos Aoás Corrêa,5539.0,Carlos Henrique Casimiro,Complete,7.920227,63.3,13.8,66.6,21.0
3857269,2022-11-28,Group Stage,Switzerland,1,21,56,Brazil,5539,Carlos Henrique Casimiro,13620.0,Éder Gabriel Militão,Complete,18.283325,73.3,30.0,64.1,45.8
3857269,2022-11-28,Group Stage,Switzerland,1,21,59,Brazil,13620,Éder Gabriel Militão,5539.0,Carlos Henrique Casimiro,Complete,12.083046,66.6,48.3,72.4,37.7
3857269,2022-11-28,Group Stage,Switzerland,1,22,0,Brazil,5539,Carlos Henrique Casimiro,3280.0,Richarlison de Andrade,Complete,19.337269,72.4,40.5,91.6,38.2
